airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.51,47,3479
Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Business,16.96,25,61192
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.72,14,47435
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,12.76,38,51934
Air_India,AI-685,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.47,46,3955
GO_FIRST,G8-395,Bangalore,Morning,one,Night,Kolkata,Economy,15.21,25,5095
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Hyderabad,Economy,7.64,42,7647
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,15.29,23,55942
Vistara,UK-825,Mumbai,Morning,one,Evening,Delhi,Business,10.15,31,51470
AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.58,27,1976
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,5.5,35,56378
Indigo,6E-413,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.45,41,1521
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,8.34,12,69712
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,25.96,35,5250
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.01,14,49655
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,12.66,7,60681
Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Business,5.68,14,32894
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.24,8,45604
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,10.69,17,60291
Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.15,2,18209
Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.83,16,47796
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,16.25,22,50828
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.24,12,11842
GO_FIRST,G8-302,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.23,45,5093
Indigo,6E-841,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.28,48,3390
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.54,24,6363
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,24.98,29,8163
SpiceJet,SG-8645,Delhi,Evening,one,Evening,Chennai,Economy,26.11,14,19900
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Business,9.88,28,57657
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.73,3,61389
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Economy,21.87,14,5701
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Business,9.75,12,54449
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Business,13.92,12,55605
Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,23.38,45,6570
Indigo,6E-6965,Kolkata,Afternoon,one,Night,Delhi,Economy,6.85,10,9845
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Business,12.13,6,74293
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.82,13,11284
Air_India,AI-773,Kolkata,Evening,one,Evening,Delhi,Business,26.2,11,55407
Indigo,6E-353,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.18,43,4106
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,14.5,24,5513
Indigo,6E-613,Chennai,Evening,zero,Night,Delhi,Economy,2.99,27,3139
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Business,11.48,9,55491
SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.82,44,5931
Air_India,AI-573,Bangalore,Afternoon,one,Night,Chennai,Business,8.46,2,55926
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Economy,16.65,25,4930
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.37,20,4210
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,10.96,9,52503
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,19.06,41,53530
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,16.23,20,8367
Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,Economy,17.77,33,4346
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Mumbai,Business,16.97,4,69954
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Bangalore,Economy,23.11,14,11306
Air_India,AI-738,Bangalore,Morning,one,Night,Delhi,Business,12.19,33,39139
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.65,14,9439
Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.99,7,12880
Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,20.3,46,58717
Vistara,UK-950,Mumbai,Night,one,Night,Chennai,Business,22.27,20,62934
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,9.8,11,60412
Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,13.79,49,55128
Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.94,49,4036
Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.6,13,17323
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.5,31,45615
Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,Economy,25.51,36,4621
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Economy,21.37,21,5721
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,11.19,29,52000
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,14.46,20,59816
GO_FIRST,G8-338,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,28,6492
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.8,24,49733
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,6.02,37,68154
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,15.15,12,7900
Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,9.69,18,4103
Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,1.95,44,35117
SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.05,4,13145
Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.55,24,2781
Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.1,18,52803
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.97,31,8881
Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Business,17.7,8,82181
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.51,44,5116
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Economy,12.81,26,7232
Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,Business,4.94,23,41507
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Bangalore,Economy,8.68,43,3879
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.6,40,41811
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.11,31,1734
Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Business,4.61,18,43414
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chennai,Business,17.83,33,48813
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,6.47,37,3903
Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,10.83,46,6893
Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Economy,22.58,37,6293
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.21,26,64851
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,20.95,26,48365
GO_FIRST,G8-391,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.35,30,2401
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.47,4,42778
GO_FIRST,G8-801,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.92,46,4603
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.23,1,56201
Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,7.9,29,4660
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Economy,25.14,20,4553
Air_India,AI-651,Mumbai,Morning,one,Afternoon,Delhi,Business,28.9,7,39595
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.26,4,49132
Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,11.93,42,40012
Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,8.01,8,17151
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Chennai,Business,8.4,42,62026
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.66,9,11239
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.8,8,47942
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Business,20.33,24,44076
Air_India,AI-619,Mumbai,Night,one,Afternoon,Bangalore,Economy,18.38,41,3434
Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,24.97,11,12189
Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Business,14.96,6,43719
Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,4.83,46,5982
GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.92,29,4463
Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.61,14,32898
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.53,6,13139
Indigo,6E-866,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,10.68,46,2376
AirAsia,I5-740,Delhi,Early_Morning,one,Late_Night,Mumbai,Economy,16.56,48,2355
Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Business,13.8,27,58492
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Business,11.24,29,54485
Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Kolkata,Business,21.06,27,55685
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.52,37,45759
Indigo,6E-841,Bangalore,Afternoon,one,Night,Hyderabad,Economy,9.04,33,1694
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.65,41,44561
Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Economy,22.28,5,11876
Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.95,34,4250
Air_India,AI-607,Mumbai,Evening,one,Morning,Hyderabad,Business,16.12,5,31919
Air_India,AI-864,Mumbai,Early_Morning,one,Morning,Chennai,Economy,25.69,35,4505
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,14.45,22,68914
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Hyderabad,Economy,9.17,20,3964
Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,20.01,17,61920
Vistara,UK-659,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11.74,28,10762
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.77,45,56297
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,11.99,42,3881
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Business,17.39,14,45142
Air_India,AI-676,Kolkata,Morning,one,Night,Chennai,Economy,13.69,36,7743
GO_FIRST,G8-295,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.75,36,6256
Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,Economy,12.4,12,11056
Vistara,UK-865,Mumbai,Evening,one,Morning,Delhi,Business,14.36,2,60252
GO_FIRST,G8-7548,Bangalore,Evening,zero,Night,Mumbai,Economy,1.63,35,2190
Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Business,13.77,30,51606
Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,25.9,47,49917
Vistara,UK-960,Mumbai,Morning,one,Evening,Hyderabad,Business,8.12,24,57662
Indigo,6E-6242,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.4,43,3043
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,10.21,19,77185
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Business,16.59,26,52163
AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.49,3,7296
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.03,46,6183
Air_India,AI-865,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.78,46,39148
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Evening,Hyderabad,Economy,10.08,36,7578
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Business,2.38,12,22763
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.32,32,3821
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,12.18,11,75185
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,14.99,41,45484
Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,12.49,28,81831
Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Economy,23.01,46,4757
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,28.1,18,10212
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,11.54,6,11270
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.53,21,46813
Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Kolkata,Business,26.57,34,52242
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,14.76,28,50098
Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Economy,16.87,24,5355
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.01,22,58012
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.98,12,42768
Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,5.05,41,1081
Vistara,UK-944,Mumbai,Afternoon,one,Night,Chennai,Economy,8.01,32,4295
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,18.08,46,57741
Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,14.9,45,5199
Air_India,AI-9894,Chennai,Morning,one,Morning,Kolkata,Economy,23.45,22,6684
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,9.32,41,67568
Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,Business,23.9,9,51793
Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Business,26.67,23,53621
Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.54,49,24783
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,7.37,39,53032
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.74,38,54008
Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Business,28.28,13,48624
Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,12.51,6,12891
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.11,31,7440
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.19,37,35053
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.33,27,4196
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,24.93,14,49014
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,26.81,42,5541
Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Economy,13.83,23,7004
GO_FIRST,G8-244,Mumbai,Evening,one,Morning,Kolkata,Economy,14.46,10,7452
Air_India,AI-9876,Bangalore,Afternoon,one,Early_Morning,Chennai,Economy,16.62,39,3110
Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Business,12.21,26,71352
Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,Business,15.85,16,61917
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,6.17,16,52403
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Chennai,Business,9.39,8,59956
Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Economy,19.96,25,7347
Air_India,AI-515,Hyderabad,Morning,one,Early_Morning,Kolkata,Business,19.4,14,35274
Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.1,24,43791
Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,9.47,13,51845
Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,5.41,27,5625
Air_India,AI-573,Kolkata,Evening,one,Night,Delhi,Economy,26.12,39,8317
Indigo,6E-136,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.56,28,4162
Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Economy,15.93,45,4047
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,10.08,29,8906
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Business,14.65,37,61637
Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,Business,18.58,8,61050
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,10.93,42,56924
Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Business,18.32,15,44393
Vistara,UK-824,Chennai,Night,one,Night,Hyderabad,Business,24.51,39,40012
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.16,49,6573
Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Business,15.92,12,60536
Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Bangalore,Business,7.68,8,57473
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,17.73,47,47389
Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,13.45,30,6421
Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,Business,16.12,19,49219
Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.32,26,5886
Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,10.12,15,52570
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.26,47,4380
Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,Economy,13.62,11,18344
Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Business,22.57,19,59346
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,14.88,46,48625
Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,Economy,12.65,36,6097
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.4,15,53609
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,5.86,30,2095
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.2,38,2541
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,12.31,7,9777
Air_India,AI-526,Kolkata,Evening,one,Early_Morning,Chennai,Economy,12.6,29,5917
Indigo,6E-7208,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.05,21,3995
Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.76,47,4370
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.02,36,56810
Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,11.93,11,9535
GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.67,41,4727
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Business,19.85,22,59775
Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Business,11.82,21,35546
Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Business,10.92,7,74701
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,1.89,22,24943
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.46,26,5876
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.1,16,58194
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,8.93,25,2877
Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Business,2.87,28,32298
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.57,3,52444
Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Economy,18.05,14,19904
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Business,2.08,45,22896
Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Business,12.91,30,34774
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,14.22,49,56196
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,4.98,27,4030
Air_India,AI-546,Hyderabad,Night,one,Night,Mumbai,Economy,23.66,48,5566
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Business,15.49,44,44561
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Business,13.88,13,60053
SpiceJet,SG-387,Kolkata,Night,one,Night,Mumbai,Economy,26.11,5,7714
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,8.53,44,60015
Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Business,12.43,17,38084
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Business,9.5,18,46925
Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.31,48,50647
Indigo,6E-179,Mumbai,Morning,one,Night,Bangalore,Economy,8.5,9,16061
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,16.59,33,5674
Air_India,AI-770,Kolkata,Night,one,Night,Mumbai,Economy,25.01,2,11337
Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Business,12.96,14,98071
Air_India,AI-765,Kolkata,Evening,one,Evening,Delhi,Business,24.65,33,46347
Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Economy,15.8,46,4711
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Business,13.01,12,63160
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,16.77,24,57711
Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.63,24,6188
Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Economy,15.5,45,6137
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.46,39,5880
Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.24,33,3113
Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.26,5,58605
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,20,5376
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.22,20,6880
Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,Business,25.12,12,52542
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.23,22,5682
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.95,14,60524
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Business,17.38,21,46325
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.31,38,6350
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.23,43,4655
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.81,41,7288
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.3,48,4092
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,13.59,11,11617
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.53,45,34286
Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,24.32,11,55602
Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,Business,13.12,7,60094
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,15.55,5,14801
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,8.16,42,53034
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,9.84,14,11658
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.2,41,29697
Indigo,6E-5366,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.91,24,2086
Indigo,6E-7234,Kolkata,Evening,one,Night,Hyderabad,Economy,5.77,17,6467
Indigo,6E-854,Kolkata,Morning,zero,Morning,Delhi,Economy,2.51,26,3744
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.81,33,58991
Indigo,6E-132,Hyderabad,Morning,zero,Afternoon,Mumbai,Economy,1.48,5,10056
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.44,18,53787
Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,16.13,15,12476
Indigo,6E-5211,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.74,45,2085
Indigo,6E-6151,Hyderabad,Morning,zero,Morning,Chennai,Economy,1.39,37,1840
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,13.89,27,61817
Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.89,8,9560
Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,9.19,5,47010
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,Business,9.55,15,50300
Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.47,41,47941
